gene,mouse_pooled_g,mouse_se,mouse_ci_low,mouse_ci_high,mouse_tau2,mouse_I2,mouse_same_direction_3of3,human_hedges_g,human_var_g,human_ci_low,human_ci_high,human_n_case,human_n_control,source_human_log2FC,source_human_Wald_stat,source_human_p,source_human_FDR,state,prespecified_state_gene,same_direction_mouse_human,human_contrast,interpretation_boundary
ASPH,0.1127115004469125,0.6484685759048162,-1.1582869083265273,1.3837099092203524,0.4790457659825143,37.96681972304181,False,0.92031379466085,0.4696027592068575,-0.4228265404378559,2.263454129759556,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASPHD2,-0.2607429244713903,0.4808424492941303,-1.2031941250878857,0.681708276145105,0.0,0.0,False,0.2422251743855363,0.4203337313607981,-1.0285045617879909,1.5129549105590636,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASPM,0.7597687898632453,0.5037391750171403,-0.2275599931703497,1.7470975728968403,0.0,0.0,True,0.1596665861975635,0.4182600053384157,-1.1079246872451254,1.4272578596402523,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASPN,-0.907690146590824,0.5135458732998899,-1.914240058258608,0.0988597650769601,0.0,0.0,True,0.8783596104744602,0.4648863919987195,-0.4580189150572398,2.21473813600616,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASPRV1,0.7256465064821034,0.5063187771302174,-0.2667382966931227,1.7180313096573294,0.0,0.0,True,4.718769926582039,1.808341017917608,2.0830683398252448,7.354471513338833,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASPSCR1,-0.3675674219266765,0.4876844387116449,-1.3234289218015007,0.5882940779481476,0.0,0.0,False,-0.8828814924547558,0.4653841497741127,-2.2199752624545384,0.4542122775450269,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASRGL1,-0.481850891104837,0.5010008849440487,-1.4638126255951724,0.5001108433854984,0.0,0.0,False,-0.4562347606271474,0.4296760514669486,-1.741008483628762,0.828538962374467,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASTE1,-0.1824977637440767,1.1508674601098985,-2.438197985559478,2.073202458071324,2.952237273145916,74.51123290349051,False,0.913492007747776,0.4688208946803581,-0.4285297316454662,2.2555137471410185,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASXL1,-1.5348579127663295,1.4100723259559402,-4.298599671639972,1.228883846107313,4.126259192247274,76.1123448735961,True,-0.7234518627641756,0.4493780790252264,-2.0373509564480514,0.5904472309197001,4,6,-0.387645904551182,-2.17472129307632,0.0296510082538069,0.135395165779181,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASXL2,-0.2822647631947537,0.490650044099187,-1.2439388496291603,0.679409323239653,0.0,0.0,False,0.8340506613326423,0.4601441982710053,-0.495494355610332,2.1635956782756165,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ASXL3,-1.1867028532724997,1.064648584590942,-3.2734140790707458,0.9000083725257464,2.14057586633838,65.16154339513272,False,-0.993627836562092,0.4783726840161081,-2.349251863686236,0.3619961905620517,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATAD1,0.3900420885276877,0.4836276106168204,-0.5578680282812805,1.3379522053366557,0.0,0.0,True,0.4110329037140903,0.427225919662644,-0.8700725146555353,1.6921383220837158,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATAD5,0.9919027420064628,0.5664200651487585,-0.1182805856851039,2.102086069698029,0.0800666044371839,8.161657139716567,True,-0.1629736150135367,0.4183266916160779,-1.4306659351418576,1.104718705114784,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATAT1,0.1388113156751012,0.4860933286536224,-0.8139316084859987,1.0915542398362013,0.0,0.0,False,-1.538536161645576,0.5646100117098606,-3.0112906629065974,-0.0657816603845544,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATCAY,-0.1750454107246079,0.545957393395413,-1.2451219017796176,0.8950310803304016,0.1305432818846173,14.403892897008856,False,-0.0699408450660255,0.416972399279701,-1.335579485860822,1.1956977957287709,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATE1,-0.3164504827183027,0.5275321143037491,-1.3504134267536512,0.7175124613170457,0.0755994529138858,9.02823474230842,False,0.049162849660344,0.416817728278337,-1.2162410324871935,1.3145667318078815,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATF2,-1.1842514096943306,0.5460445551661246,-2.254498737819935,-0.1140040815687264,0.0,0.0,True,0.848304849133768,0.4616429864831582,-0.4834037139060966,2.1800134121736328,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATF3,-2.314136795874401,1.646690829193495,-5.541650821093651,0.913377229344849,6.097710151823956,78.76583974854638,False,1.5697165640778132,0.5706672973879326,0.089083088282577,3.0503500398730496,4,6,1.35433151313049,2.37750039271068,0.0174304244170387,0.0966665458936208,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATF4,-0.7880023681898025,0.5114770604748576,-1.7904974067205237,0.2144926703409184,0.0,0.0,True,1.064888948233365,0.4875409461710143,-0.3036640462869673,2.433441942753697,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATF5,0.61882481644895,0.5046735960560091,-0.3703354318208278,1.607985064718728,0.0,0.0,True,1.3908731496800857,0.5375746740729793,-0.04618873761592,2.8279350369760907,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATF6,0.5682164377990702,0.5116806851843421,-0.4346777051622403,1.571110580760381,0.0,0.0,False,0.5930041779486507,0.4386450388582014,-0.7051093691949212,1.8911177250922224,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATF6B,0.5213813421729234,0.8074292139151581,-1.0611799171007863,2.1039426014466334,1.0470710804715393,53.75714895927302,False,-0.1661314307848436,0.4183916449350804,-1.4339221639827973,1.10165930241311,4,6,-0.794939622207904,-2.5284340863026,0.0114572597505569,0.0730732950820202,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATF7IP,-0.6012117301661705,0.4975568203122469,-1.5764230979781746,0.3739996376458335,0.0,0.0,True,0.8761521523342267,0.4646443287941603,-0.4598784062592681,2.212182710927721,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG10,-0.5648007341884579,0.5017208733287796,-1.548173645912866,0.4185721775359501,0.0,0.0,False,-1.0552060170964426,0.4862579003239503,-2.4219570368086973,0.311545002615812,4,6,-0.852918296633206,-2.92698748022831,0.0034226265830613,0.0334686102828711,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG12,0.974671620833054,0.5623476833794241,-0.1275298385906169,2.076873080256725,0.0652327626913163,6.5451685932084045,True,0.984185531057267,0.4772054891380713,-0.3697836735677181,2.3381547356822523,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG13,0.6887500892393873,0.6445771894359392,-0.5746212020550535,1.952121380533828,0.4126583620853539,33.00524970758616,False,-0.7103349700588986,0.4482026522722027,-2.0225145724643365,0.6018446323465396,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG14,0.022822909707002,0.8174604063111329,-1.5793994866628185,1.6250453060768226,1.1423566865482426,57.03886953380211,False,-0.0763781532209925,0.4170312680597572,-1.3421061332302693,1.189349826788284,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG16L1,-0.5258116623951121,0.5014999091846173,-1.5087514843969618,0.4571281596067377,0.0,0.0,False,0.8802272371360735,0.4650916659789295,-0.4564462996800988,2.216900773952246,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG16L2,-0.6519508835276683,0.5149647056769026,-1.6612817066543974,0.3573799395990608,0.0003514644853333,0.0441087802404387,False,0.9639895272083157,0.4747464047021236,-0.3864866067176705,2.3144656611343017,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG3,1.041120600307106,0.5295778690325212,0.0031479770033644,2.0790932236108475,0.0,0.0,True,0.8778709619538243,0.4648327557817749,-0.4584304690905589,2.214172392998208,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG4B,-0.275481494537583,0.4861241438745937,-1.2282848165317866,0.6773218274566206,0.0,0.0,False,-0.0589786143868617,0.4168840714763538,-1.324483197145676,1.2065259683719525,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG5,-0.0911085488081493,1.0673485232395157,-2.1831116543576,2.000894556741301,2.4319619412392206,71.31318287121152,False,0.5452395712547898,0.4352470535455484,-0.7478362505362522,1.838315393045832,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG7,-0.2679282541680295,0.6645714774245409,-1.5704883499201296,1.0346318415840707,0.5044776187679545,37.95222736437389,False,-0.3403818255604952,0.4239079033649101,-1.6165027452098202,0.9357390940888298,4,6,-0.368501671819741,-2.38721064308916,0.0169767610430316,0.0951897859807953,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG9A,-0.0837176711756426,0.8808984764543254,-1.8102786850261203,1.642843342674835,1.4603809025635026,62.73429092875031,False,0.5558854029923689,0.4359797029954159,-0.7382782756152443,1.8500490815999824,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATG9B,-0.2597937605006357,0.5013324291416611,-1.242405321618291,0.7228178006170201,0.000592425550618,0.0768809281682306,False,0.4998683837156269,0.4322834417315712,-0.7887976202419557,1.7885343876732094,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATIC,0.821888441476056,0.506917856591678,-0.1716705574436328,1.8154474403957448,0.0,0.0,True,0.7261932116668676,0.4496264529586067,-0.5880689317755218,2.040455355109257,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATM,-0.5933471700375254,0.5044664633944417,-1.582101438290631,0.3954070982155803,0.0,0.0,True,0.4644893921792851,0.4301510663821093,-0.8209943053499799,1.74997308970855,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATMIN,0.8015221782580062,0.5833679244271057,-0.3418789536191209,1.9449233101351333,0.1807419032944469,17.701728711655306,False,-0.3467621578862661,0.4241819163005379,-1.623295451482695,0.9297711357101628,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATOH8,0.7327470040436759,0.5180338313158556,-0.282599305335401,1.7480933134227528,0.0,0.0,True,0.4286259064014453,0.4281491771440704,-0.8538630326996532,1.7111148455025438,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATOX1,0.6884054008545805,0.6156772726673313,-0.5183220535733889,1.89513285528255,0.2929385892433276,25.301361749602098,False,1.9612930337047936,0.6570835644203512,0.3725034878311997,3.550082579578388,4,6,1.26398786840745,2.73939600042315,0.0061552185158554,0.0490102038566545,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP13A1,0.1593883215673464,0.4885466646090041,-0.7981631410663015,1.1169397842009945,0.0,0.0,False,0.7265002911871073,0.4496543337351011,-0.5878025995031494,2.040803181877364,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP1B1,0.0090747954440653,0.4809429439429617,-0.9335733746841396,0.9517229655722704,0.0,0.0,False,0.077126530302001,0.4170384480214433,-1.1886123455800572,1.3428654061840593,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP1B2,-0.5795508993871467,0.5652443899005816,-1.6874299035922866,0.5283281048179932,0.1508034836749745,15.40245644804982,False,0.0893216807246058,0.4171653143321334,-1.1766097042794643,1.355253065728676,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP1B3,1.8591773212663,0.7240380008078976,0.4400628396828208,3.2782918028497794,0.3030605037128951,17.76784060102078,True,-0.0455357961802689,0.4167962609625273,-1.310907091932486,1.2198354995719485,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6AP1,0.3504147425223299,0.485758603249957,-0.6016721198475858,1.3025016048922455,0.0,0.0,True,0.7654969869251579,0.4532907689786351,-0.5541097037627626,2.0851036776130782,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6AP2,-0.1021721504142726,0.4776588339146809,-1.0383834648870471,0.8340391640585019,0.0,0.0,False,1.268116558033228,0.5171741419640443,-0.1414139254147435,2.6776470414812,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V0B,-0.2258601914142988,0.6278351071509153,-1.4564170014300928,1.0046966186014952,0.402892098207483,34.04821691401991,False,0.8800689279021969,0.4650742490328493,-0.4565795805264752,2.2167174363308693,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V0C,0.3865555310520736,0.6602532510220204,-0.9075408409510864,1.6806519030552336,0.4962727525173761,37.83424927986003,False,-0.1593017017109759,0.4182527311771675,-1.4268819524604923,1.1082785490385405,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V0D1,0.5425898837381091,0.5166099583081772,-0.4699656345459182,1.5551454020221365,0.0144526376728815,1.7532792345513342,False,1.6025138043305691,0.5771698224835438,0.1134686102371254,3.091558998424013,4,6,0.87199743079667,3.15604119194105,0.0015992627319109,0.0207760884128782,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V0D2,0.8146947365161405,0.5047524691763899,-0.1746201030695837,1.8040095761018649,0.0,0.0,True,0.0666007537274194,0.4169438954414829,-1.1989946273987924,1.332196134853631,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V1A,-0.2920475910148055,0.4871291527354865,-1.246820730376359,0.662725548346748,0.0,0.0,False,0.4231119468552715,0.4278556491398953,-0.8589372962457187,1.7051611899562618,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V1C1,-0.2265555764419207,0.649290191921873,-1.4991643526087917,1.0460531997249505,0.478576861901451,37.82237774712002,False,0.3336741776791747,0.4236253202197838,-0.9420213307225448,1.609369686080894,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V1D,1.1838472832212994,0.5476609202819648,0.1104318794686485,2.2572626869739505,0.0,0.0,True,0.6997111401699884,0.4472663966465408,-0.6110972323076026,2.0105195126475794,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V1E1,0.0238835193268559,0.4920932644456013,-0.9406192789865228,0.9883863176402348,0.0,0.0,False,-0.3995172751894423,0.4266425449900914,-1.6797477235204976,0.8807131731416131,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V1F,0.6733986676927702,0.5042391377331232,-0.3149100422641513,1.6617073776496918,0.0,0.0,True,1.692024977980804,0.5956009495486004,0.1793913118917856,3.204658644069822,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V1G1,1.4267121805448062,0.8460276193693287,-0.2315019534190781,3.0849263145086905,0.9715669414776882,45.361018905649495,True,0.9157241786114926,0.4690760898725225,-0.426662765177176,2.258111122400161,4,6,0.750772409987002,2.22636130855534,0.0259899899299088,0.124438406073456,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V1G2,0.1341758639160139,0.545526382723842,-0.9350558462227164,1.2034075740547443,0.1274280582729155,13.991938628066508,False,0.2955066537660463,0.422124428067917,-0.9779269734268712,1.5689402809589637,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATP6V1H,0.8690892678761539,0.5272762574802821,-0.164372196785199,1.9025507325375068,0.0,0.0,True,0.1794110755009268,0.4186784375424416,-1.0888140960135972,1.447636247015451,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATPAF1,-0.3329954802260203,0.4960606960574255,-1.3052744444985742,0.6392834840465337,0.0,0.0,False,-0.144324622214105,0.4179685164527444,-1.41147412120973,1.12282487678152,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATPAF2,2.33544647707372,0.9800778363279916,0.4144939178708564,4.256399036276584,1.2075180301363924,40.76788415447357,True,-0.3058700611247681,0.422513947559946,-1.5798910895800635,0.9681509673305272,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATR,-0.1297757696818602,0.4880884396165294,-1.0864291113302578,0.8268775719665374,0.0,0.0,False,0.3829420815593133,0.4258319565309779,-0.8960716182146196,1.6619557813332464,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATRIP,-0.7237301675582514,0.5877526478368603,-1.875725357318497,0.4282650222019949,0.2008315017057419,19.177502296412623,False,0.3232579704039764,0.4231976488810228,-0.9517934355955376,1.5983093764034904,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATRX,-1.0210433820190552,0.6812164504751761,-2.3562276249504004,0.31414086091229,0.4797969887730254,34.23343652059721,True,0.5642312190205371,0.4365639709490043,-0.7307993407724335,1.8592617788135075,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN1,-1.0794208416069575,0.5279199564805009,-2.11414395630874,-0.0446977269051758,0.0,0.0,True,-0.0774749042662395,0.4170418142161081,-1.3432188884481122,1.1882690799156332,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN10,1.4095937299842587,0.5668737390710393,0.2985212014050216,2.520666258563496,0.0,0.0,True,-0.3148668183335946,0.4228629862471367,-1.5894139724110734,0.9596803357438842,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN1L,-0.9041591110497902,0.5236341060385744,-1.930481958885396,0.1221637367858157,0.0,0.0,True,0.6214331473814885,0.4408028639581956,-0.6798693855376647,1.9227356803006417,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN2,-1.0190192735732837,0.5219396195076911,-2.042020927808358,0.0039823806617906,0.0,0.0,True,-1.2644509527973793,0.5165939299185542,-2.673190545900064,0.1442886403053054,4,6,-0.682760655298214,-4.32310531540137,1.53848246047376e-05,0.0008270360739901,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN2L,-0.2901088933058873,0.4806729721275595,-1.232227918675904,0.6520101320641294,0.0,0.0,True,-0.1779631552405928,0.4186460969556159,-1.446139344129461,1.0902130336482752,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN7,-1.2683431680445991,0.7522968869946433,-2.7428450665541,0.2061587304649013,0.6930709172297059,40.71001433141742,True,0.1941197858847109,0.419021822371162,-1.0746253551192089,1.4628649268886305,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN7L1,0.2870809123757868,0.4834133248042455,-0.6604092042405343,1.234571028992108,0.0,0.0,False,-0.6570067366005253,0.4436452824128212,-1.962498106513438,0.6484846333123876,4,6,-0.606011474312506,-2.16417963455096,0.0304505656477237,0.138053434618863,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN7L2,-0.3682193363880207,0.6299768146461401,-1.6029738930944553,0.866535220318414,0.3984873689305718,33.4045322248779,False,0.1644468899449838,0.4183568403924528,-1.1032911106101966,1.4321848905001642,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN7L3,-0.5590204806733965,0.7677292255769854,-2.063769762804288,0.9457288014574948,0.9129470316234948,51.65265156594988,False,-0.5090513036903151,0.4328624935284673,-1.7985801149771974,0.7804775075965672,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ATXN7L3B,-0.5678427650332444,0.4989545879891734,-1.5457937574920244,0.4101082274255356,0.0,0.0,True,0.4577642493308999,0.4297634234145093,-0.8271400923962104,1.7426685910580104,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
AUH,-0.6449235316327783,0.6687543704103976,-1.9556820976371576,0.6658350343716012,0.5077277666120475,37.74437224344467,False,-0.0197122112866624,0.4166909523712798,-1.2849236412972789,1.245499218723954,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
AUP1,0.4439373043847536,0.5013503707359143,-0.5387094222576383,1.4265840310271456,0.0,0.0,False,2.127897510154369,0.6996634050242394,0.4884381673400624,3.767356852968676,4,6,1.52904888738595,3.04579624052325,0.0023206504341832,0.0261684888027763,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
AURKA,0.9082796703302756,0.527138399013574,-0.1249115917363293,1.9414709323968804,0.0,0.0,True,0.8790810804490612,0.4649656382918847,-0.4574113422986714,2.2155735031967936,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
AURKAIP1,1.591299908515073,0.5924751853085197,0.4300485453103744,2.7525512717197715,0.0,0.0,True,1.3459591433211864,0.5298920426347855,-0.0807970625478442,2.772715349190217,4,6,1.18510003473155,2.81315054781914,0.0049058676813318,0.0426458666392935,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
AUTS2,0.0899589142066813,0.479237681250873,-0.8493469410450297,1.0292647694583923,0.0,0.0,False,-1.0817031395384469,0.4897967717971249,-2.453418590547086,0.2900123114701927,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
AVEN,-0.3390645086088029,0.5005406309673102,-1.3201241453047308,0.641995128087125,0.0,0.0,False,0.1423417072575172,0.4179329892682282,-1.1247539369512478,1.4094373514662824,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
AVL9,-1.0382340941410046,0.5269751163637332,-2.071105322213921,-0.0053628660680875,0.0,0.0,True,-0.2746024180501097,0.4213795721666021,-1.5469120361994102,0.9977072000991908,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
AVPI1,2.8270007653141462,1.6488843673765965,-0.4048125947439827,6.058814125372275,5.33881046461055,71.9039829175022,True,0.5427547232009969,0.4350780847639786,-0.7500700794808283,1.8355795258828225,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
